Date,currency,open,high,low,close,volume,market_cap
2015-03-21,bitcoin,261.64,262.2,255.65,260.02,17130100.0,3631424642.0
2015-03-22,bitcoin,259.92,269.75,259.59,267.96,18438100.0,3743193531.0
2015-03-23,bitcoin,267.89,277.3,261.74,266.74,22811900.0,3727111341.0
2015-03-24,bitcoin,266.58,267.0,244.15,245.6,40073700.0,3432718154.0
2015-03-25,bitcoin,247.47,249.19,236.51,246.2,35866900.0,3442129496.0
2015-03-26,bitcoin,246.28,254.35,244.9,248.53,25730000.0,3475701380.0
2015-03-27,bitcoin,248.57,256.81,245.21,247.03,17274900.0,3455731911.0
2015-03-28,bitcoin,246.98,254.21,246.98,252.8,16040900.0,3537377134.0
2015-03-29,bitcoin,252.74,253.14,240.85,242.71,21699400.0,3397187115.0
2015-03-30,bitcoin,242.88,249.24,239.21,247.53,23009600.0,3465419693.0
2015-03-31,bitcoin,247.45,248.73,242.74,244.22,22672000.0,3420112896.0
2015-04-01,bitcoin,244.22,247.54,241.16,247.27,22877200.0,3463619267.0
2015-04-02,bitcoin,247.09,254.46,245.42,253.01,26272600.0,3544973232.0
2015-04-03,bitcoin,253.07,256.04,251.88,254.32,23146600.0,3564354620.0
2015-04-04,bitcoin,254.29,255.26,251.1,253.7,12493500.0,3556559216.0
2015-04-05,bitcoin,253.76,260.67,251.94,260.6,19649200.0,3654268030.0
2015-04-06,bitcoin,260.72,261.8,254.57,255.49,20034200.0,3583466919.0
2015-04-07,bitcoin,255.27,255.8,252.21,253.18,18467400.0,3552014128.0
2015-04-08,bitcoin,253.06,253.85,244.21,245.02,30086400.0,3438326345.0
2015-04-09,bitcoin,244.75,246.12,239.4,243.68,21643500.0,3420248520.0
2015-04-10,bitcoin,243.69,243.69,232.77,236.07,28882000.0,3314409567.0
2015-04-11,bitcoin,236.02,239.54,234.18,236.55,16365200.0,3321976615.0
2015-04-12,bitcoin,236.54,237.73,233.49,236.15,12387900.0,3317129018.0
2015-04-13,bitcoin,235.95,236.93,222.0,224.59,31181800.0,3155548414.0
2015-04-14,bitcoin,224.76,224.98,216.32,219.16,31719000.0,3080098939.0
2015-04-15,bitcoin,219.07,223.83,218.65,223.83,22562000.0,3146465248.0
2015-04-16,bitcoin,223.92,229.67,223.92,228.57,24805400.0,3213884952.0
2015-04-17,bitcoin,228.57,228.91,221.94,222.88,20429800.0,3134573444.0
2015-04-18,bitcoin,222.85,224.32,220.88,223.36,12939000.0,3142049362.0
2015-04-19,bitcoin,223.46,226.35,222.37,222.6,15021500.0,3132226860.0
2015-04-20,bitcoin,222.61,226.35,221.98,224.63,18364700.0,3161599719.0
2015-04-21,bitcoin,224.62,235.27,224.3,235.27,24978000.0,3312299315.0
2015-04-22,bitcoin,235.6,237.91,233.48,234.18,23847900.0,3297795229.0
2015-04-23,bitcoin,234.05,236.48,233.2,236.46,17036000.0,3330762351.0
2015-04-24,bitcoin,235.97,236.3,229.93,231.27,21448700.0,3258311725.0
2015-04-25,bitcoin,231.24,232.56,226.34,226.39,13957200.0,3190508610.0
2015-04-26,bitcoin,226.41,226.94,214.87,219.43,28943700.0,3093216938.0
2015-04-27,bitcoin,219.43,233.3,218.02,229.29,38574000.0,3232938332.0
2015-04-28,bitcoin,228.97,229.49,223.07,225.85,21469200.0,3185425042.0
2015-04-29,bitcoin,225.59,227.04,223.43,225.81,18936500.0,3185479101.0
2015-04-30,bitcoin,225.69,239.56,224.99,236.15,33818600.0,3332094504.0
2015-05-01,bitcoin,235.94,238.97,232.08,232.08,18815300.0,3275574610.0
2015-05-02,bitcoin,232.34,235.73,232.34,234.93,12535500.0,3316683008.0
2015-05-03,bitcoin,234.88,243.24,234.08,240.36,18494100.0,3394161416.0
2015-05-04,bitcoin,240.36,242.64,237.81,239.02,21223400.0,3375997790.0
2015-05-05,bitcoin,238.85,239.2,232.05,236.12,23929100.0,3335976518.0
2015-05-06,bitcoin,236.25,236.45,229.23,229.78,29587200.0,3247353903.0
2015-05-07,bitcoin,229.66,239.1,228.57,237.33,29064400.0,3354923757.0
2015-05-08,bitcoin,237.2,246.27,236.27,243.86,27445500.0,3448119178.0
2015-05-09,bitcoin,243.77,247.8,239.64,241.83,19790500.0,3420193701.0
2015-05-10,bitcoin,241.73,244.07,238.85,240.3,15019100.0,3399245238.0
2015-05-11,bitcoin,240.3,244.27,239.38,242.16,20892300.0,3426529646.0
2015-05-12,bitcoin,242.15,242.88,240.1,241.11,19282600.0,3412644998.0
2015-05-13,bitcoin,241.4,243.7,235.04,236.38,27180100.0,3346584200.0
2015-05-14,bitcoin,236.21,237.8,234.06,236.93,24413700.0,3355311496.0
2015-05-15,bitcoin,236.96,238.75,236.79,237.6,16329400.0,3365752047.0
2015-05-16,bitcoin,237.64,237.7,235.29,236.15,11089700.0,3345969203.0
2015-05-17,bitcoin,236.01,238.02,236.01,236.8,11134300.0,3356176986.0
2015-05-18,bitcoin,236.89,237.21,232.46,233.13,16780300.0,3304944920.0
2015-05-19,bitcoin,233.04,234.15,231.82,231.95,14241900.0,3288950473.0
2015-05-20,bitcoin,231.89,234.68,231.84,234.02,15499400.0,3319170901.0
2015-05-21,bitcoin,234.02,236.24,233.84,235.34,15108900.0,3338890048.0
2015-05-22,bitcoin,235.32,240.97,235.06,240.35,27003000.0,3410712372.0
2015-05-23,bitcoin,240.29,241.02,238.69,238.87,14605000.0,3390435704.0
2015-05-24,bitcoin,238.98,241.98,238.81,240.95,11508000.0,3420845884.0
2015-05-25,bitcoin,240.93,241.02,236.64,237.11,14423900.0,3367127977.0
2015-05-26,bitcoin,237.1,238.24,235.69,237.12,16425000.0,3368066799.0
2015-05-27,bitcoin,237.07,238.64,236.7,237.28,18837000.0,3371257543.0
2015-05-28,bitcoin,237.26,237.82,236.65,237.41,13829600.0,3373816958.0
2015-05-29,bitcoin,237.38,237.52,235.73,237.1,14805000.0,3370295930.0
2015-05-30,bitcoin,237.09,237.09,232.05,233.35,14098600.0,3317769214.0
2015-05-31,bitcoin,233.13,233.25,229.54,230.19,14730800.0,3273756425.0
2015-06-01,bitcoin,230.23,231.71,221.3,222.93,26090500.0,3171172508.0
2015-06-02,bitcoin,222.89,226.42,222.42,225.8,20459000.0,3212962177.0
2015-06-03,bitcoin,225.74,227.4,223.93,225.87,17752400.0,3214774292.0
2015-06-04,bitcoin,225.77,226.58,224.05,224.32,14728100.0,3193504505.0
2015-06-05,bitcoin,224.15,225.97,223.18,224.95,18056500.0,3203220875.0
2015-06-06,bitcoin,225.01,225.72,224.38,225.62,11131500.0,3213722676.0
2015-06-07,bitcoin,225.6,226.19,222.65,222.88,13318400.0,3175547196.0
2015-06-08,bitcoin,222.88,229.46,222.84,228.49,23378400.0,3256350969.0
2015-06-09,bitcoin,228.54,230.95,227.93,229.05,28353100.0,3265176585.0
2015-06-10,bitcoin,228.99,229.78,228.01,228.8,15904800.0,3262644979.0
2015-06-11,bitcoin,228.85,230.29,228.77,229.71,14416000.0,3276293900.0
2015-06-12,bitcoin,229.71,231.06,229.31,229.98,14017700.0,3281061201.0
2015-06-13,bitcoin,229.92,232.65,229.21,232.4,13305300.0,3316504361.0
2015-06-14,bitcoin,232.44,234.86,232.0,233.54,12165900.0,3333657006.0
2015-06-15,bitcoin,233.42,237.84,233.42,236.82,19912100.0,3381329191.0
2015-06-16,bitcoin,236.76,251.74,236.12,250.9,41612000.0,3582987588.0
2015-06-17,bitcoin,250.82,256.85,246.48,249.28,43858400.0,3560953387.0
2015-06-18,bitcoin,249.43,252.11,244.13,249.01,30980200.0,3557986321.0
2015-06-19,bitcoin,249.04,250.98,243.79,244.61,23965300.0,3495994564.0
2015-06-20,bitcoin,244.53,245.83,240.63,245.21,20608100.0,3505477188.0
2015-06-21,bitcoin,245.1,245.22,241.88,243.94,10600900.0,3488106467.0
2015-06-22,bitcoin,243.97,247.92,243.78,246.99,17692500.0,3532599174.0
2015-06-23,bitcoin,246.93,247.3,243.13,244.3,15108700.0,3494929113.0
2015-06-24,bitcoin,244.28,244.34,240.51,240.51,17344900.0,3441763637.0
2015-06-25,bitcoin,240.37,243.33,240.37,242.8,16133100.0,3475370256.0
2015-06-26,bitcoin,242.6,243.75,241.55,243.59,13983500.0,3487699724.0
2015-06-27,bitcoin,243.55,251.34,243.12,250.99,20488600.0,3594402691.0
2015-06-28,bitcoin,250.96,251.17,247.43,249.01,15137600.0,3566939394.0
2015-06-29,bitcoin,248.72,257.17,248.58,257.06,34742900.0,3683193712.0
2015-06-30,bitcoin,257.04,267.87,255.95,263.07,44533800.0,3770229522.0
2015-07-01,bitcoin,263.35,265.17,255.77,258.62,27029800.0,3707306173.0
2015-07-02,bitcoin,258.55,261.63,254.12,255.41,21551900.0,3662295200.0
2015-07-03,bitcoin,255.46,257.08,253.51,256.34,19033800.0,3676575981.0
2015-07-04,bitcoin,256.49,261.46,254.2,260.89,15620400.0,3742827088.0
2015-07-05,bitcoin,260.8,274.51,258.7,271.91,44156100.0,3901985539.0
2015-07-06,bitcoin,271.11,277.42,267.6,269.03,49154800.0,3861831490.0
2015-07-07,bitcoin,269.96,271.34,264.83,266.21,28857600.0,3822200106.0
2015-07-08,bitcoin,265.98,272.97,264.39,270.79,36980200.0,3889020940.0
2015-07-09,bitcoin,270.83,272.33,267.09,269.23,40301200.0,3867547719.0
2015-07-10,bitcoin,269.16,294.59,268.8,284.89,100390000.0,4093705987.0
2015-07-11,bitcoin,284.88,298.51,283.53,293.11,41109900.0,4212919911.0
2015-07-12,bitcoin,293.14,314.39,292.51,310.87,56405000.0,4469117252.0
2015-07-13,bitcoin,310.83,310.95,281.01,292.05,62053900.0,4199736520.0
2015-07-14,bitcoin,292.03,296.15,286.64,287.46,28727200.0,4134767190.0
2015-07-15,bitcoin,288.05,293.25,285.37,285.83,27486600.0,4112343300.0
2015-07-16,bitcoin,286.04,291.18,275.24,278.09,49482600.0,4001916229.0
2015-07-17,bitcoin,278.09,280.28,272.04,279.47,27591400.0,4022845730.0
2015-07-18,bitcoin,279.33,282.53,274.08,274.9,25187100.0,3958065833.0
2015-07-19,bitcoin,274.77,275.67,272.51,273.61,15332500.0,3940581988.0
2015-07-20,bitcoin,273.5,278.98,272.96,278.98,22711400.0,4018965413.0
2015-07-21,bitcoin,278.88,280.55,275.42,275.83,22930700.0,3974491489.0
2015-07-22,bitcoin,275.66,277.67,274.38,277.22,19389800.0,3995572964.0
2015-07-23,bitcoin,277.34,278.11,275.72,276.05,18531300.0,3979625902.0
2015-07-24,bitcoin,276.01,289.25,275.25,288.28,37199400.0,4157148934.0
2015-07-25,bitcoin,288.16,290.73,286.0,288.7,20662200.0,4164295442.0
2015-07-26,bitcoin,288.64,293.05,287.71,292.69,16032300.0,4222888242.0
2015-07-27,bitcoin,292.64,297.77,287.45,293.62,30592000.0,4237522843.0
2015-07-28,bitcoin,293.63,296.65,293.42,294.43,25453600.0,4250112630.0
2015-07-29,bitcoin,294.48,294.54,288.78,289.59,24672600.0,4181390010.0
2015-07-30,bitcoin,289.1,290.13,286.57,287.72,21635800.0,4155381827.0
2015-07-31,bitcoin,287.7,288.96,282.34,284.65,23629100.0,4112089481.0
2015-08-01,bitcoin,284.69,284.93,278.11,281.6,18995000.0,4069120370.0
2015-08-02,bitcoin,280.45,283.03,277.53,282.61,17722200.0,4084832103.0
2015-08-03,bitcoin,282.81,285.47,280.23,281.23,21474100.0,4065895598.0
2015-08-04,bitcoin,281.23,285.71,281.23,285.22,21908700.0,4124558889.0
2015-08-05,bitcoin,284.85,285.5,281.49,281.88,20128000.0,4077254001.0
2015-08-06,bitcoin,281.91,281.91,278.4,278.58,18792100.0,4030445072.0
2015-08-07,bitcoin,278.74,280.39,276.37,279.58,42484800.0,4045993359.0
2015-08-08,bitcoin,279.74,279.93,260.71,261.0,58533000.0,3778049024.0
2015-08-09,bitcoin,261.12,267.0,260.47,265.08,23789600.0,3838130130.0
2015-08-10,bitcoin,265.48,267.03,262.6,264.47,20979400.0,3830352069.0
2015-08-11,bitcoin,264.34,270.39,264.09,270.39,25433900.0,3917142819.0
2015-08-12,bitcoin,270.6,270.67,265.47,266.38,26815400.0,3859888131.0
2015-08-13,bitcoin,266.18,266.23,262.84,264.08,27685500.0,3827588724.0
2015-08-14,bitcoin,264.13,267.47,261.48,265.68,27091200.0,3851715726.0
2015-08-15,bitcoin,265.53,266.67,261.3,261.55,19321100.0,3792757590.0
2015-08-16,bitcoin,261.87,262.44,257.04,258.51,29717000.0,3749501856.0
2015-08-17,bitcoin,258.49,260.51,257.12,257.98,21617900.0,3742748055.0
2015-08-18,bitcoin,257.93,257.99,211.08,211.08,42147200.0,3063104570.0
2015-08-19,bitcoin,225.67,237.41,222.77,226.68,60869200.0,3290448603.0
2015-08-20,bitcoin,226.9,237.37,226.9,235.35,32275000.0,3417123139.0
2015-08-21,bitcoin,235.35,236.43,231.72,232.57,23173800.0,3377704243.0
2015-08-22,bitcoin,232.66,234.96,222.7,230.39,23205900.0,3346961926.0
2015-08-23,bitcoin,230.38,232.71,225.58,228.17,18406600.0,3315466697.0
2015-08-24,bitcoin,228.11,228.14,210.44,210.49,59220700.0,3059460627.0
2015-08-25,bitcoin,210.07,226.32,199.57,221.61,61089200.0,3221751642.0
2015-08-26,bitcoin,222.08,231.18,220.2,225.83,31808000.0,3284040048.0
2015-08-27,bitcoin,226.05,228.64,223.68,224.77,21905400.0,3269360632.0
2015-08-28,bitcoin,224.7,235.22,220.93,231.4,31336600.0,3366649823.0
2015-08-29,bitcoin,231.55,233.22,227.33,229.78,17142500.0,3344063019.0
2015-08-30,bitcoin,229.9,232.07,226.25,228.76,19412600.0,3330085315.0
2015-08-31,bitcoin,229.11,231.96,225.91,230.06,20710700.0,3349845416.0
2015-09-01,bitcoin,230.26,231.22,226.86,228.12,20575200.0,3322548147.0
2015-09-02,bitcoin,228.03,230.58,226.48,229.28,18760400.0,3340404203.0
2015-09-03,bitcoin,229.32,229.6,226.67,227.18,17482000.0,3310618588.0
2015-09-04,bitcoin,227.21,230.9,227.05,230.3,20962400.0,3356910010.0
2015-09-05,bitcoin,230.2,236.14,229.44,235.02,20671400.0,3426594646.0
2015-09-06,bitcoin,234.87,242.91,234.68,239.84,25473700.0,3497748612.0
2015-09-07,bitcoin,239.93,242.11,238.72,239.85,21192200.0,3498762116.0
2015-09-08,bitcoin,239.85,245.78,239.68,243.61,26879200.0,3554439286.0
2015-09-09,bitcoin,243.41,244.42,237.82,238.17,23635700.0,3475960739.0
2015-09-10,bitcoin,238.34,241.29,235.79,238.48,21215500.0,3481466104.0
2015-09-11,bitcoin,238.33,241.17,238.33,240.11,19224700.0,3506204486.0
2015-09-12,bitcoin,239.85,240.12,234.75,235.23,17962600.0,3435801820.0
2015-09-13,bitcoin,235.24,235.93,229.33,230.51,18478800.0,3367774557.0
2015-09-14,bitcoin,230.61,232.44,227.96,230.64,20997800.0,3370579521.0
2015-09-15,bitcoin,230.49,259.18,229.82,230.3,19177800.0,3366532054.0
2015-09-16,bitcoin,230.25,231.21,227.4,229.09,20144200.0,3349613966.0
2015-09-17,bitcoin,229.08,230.29,228.93,229.81,18935400.0,3360247349.0
2015-09-18,bitcoin,233.52,234.35,232.18,232.98,20242200.0,3408098085.0
2015-09-19,bitcoin,232.86,233.21,231.09,231.49,12712600.0,3387141915.0
2015-09-20,bitcoin,231.4,232.37,230.91,231.21,14444700.0,3383764499.0
2015-09-21,bitcoin,231.22,231.22,226.52,227.09,19678800.0,3324121324.0
2015-09-22,bitcoin,226.97,232.39,225.12,230.62,25009300.0,3376737583.0
2015-09-23,bitcoin,230.94,231.84,229.59,230.28,17254100.0,3372747846.0
2015-09-24,bitcoin,230.36,235.65,230.29,234.53,25097800.0,3435744312.0
2015-09-25,bitcoin,234.36,237.43,233.68,235.14,22363600.0,3445723754.0
2015-09-26,bitcoin,235.08,235.4,233.36,234.34,13724100.0,3434809258.0
2015-09-27,bitcoin,234.14,234.53,232.48,232.76,14179900.0,3412467834.0
2015-09-28,bitcoin,232.84,239.34,232.47,239.14,24713000.0,3506933730.0
2015-09-29,bitcoin,239.02,239.8,235.93,236.69,22691300.0,3471967520.0
2015-09-30,bitcoin,236.64,237.73,235.63,236.06,19743500.0,3463625759.0
2015-10-01,bitcoin,236.0,238.45,235.62,237.55,20488800.0,3486370082.0
2015-10-02,bitcoin,237.26,238.54,236.6,237.29,19677900.0,3483431578.0
2015-10-03,bitcoin,237.2,239.32,236.94,238.73,16482700.0,3505385987.0
2015-10-04,bitcoin,238.53,238.97,237.94,238.26,12999000.0,3499387367.0
2015-10-05,bitcoin,238.15,240.38,237.04,240.38,23335900.0,3531508720.0
2015-10-06,bitcoin,240.36,246.93,240.14,246.06,27535100.0,3615828118.0
2015-10-07,bitcoin,246.17,246.68,242.59,242.97,22999200.0,3571170510.0
2015-10-08,bitcoin,243.07,244.25,242.18,242.3,18515300.0,3562238314.0
2015-10-09,bitcoin,242.5,244.23,242.12,243.93,17353100.0,3586932176.0
2015-10-10,bitcoin,243.74,245.32,243.07,244.94,15912700.0,3602763687.0
2015-10-11,bitcoin,244.74,247.24,244.15,247.05,16827300.0,3634686068.0
2015-10-12,bitcoin,246.88,247.45,245.18,245.31,17388300.0,3609927997.0
2015-10-13,bitcoin,245.2,250.24,243.76,249.51,28198500.0,3672589342.0
2015-10-14,bitcoin,249.49,254.27,248.9,251.99,27462600.0,3710065546.0
2015-10-15,bitcoin,252.11,255.96,252.05,254.32,25223500.0,3745440578.0
2015-10-16,bitcoin,254.3,266.14,253.93,262.87,35901500.0,3872283809.0
2015-10-17,bitcoin,262.75,273.58,262.37,270.64,43199600.0,3987684186.0
2015-10-18,bitcoin,270.91,271.67,260.78,261.64,22434300.0,3856061829.0
2015-10-19,bitcoin,261.86,264.82,260.95,263.44,25258800.0,3883581668.0
2015-10-20,bitcoin,263.57,270.83,263.23,269.46,30889800.0,3973292564.0
2015-10-21,bitcoin,269.31,270.77,263.84,266.27,25637300.0,3927192474.0
2015-10-22,bitcoin,266.5,276.51,266.14,274.02,37808600.0,4042524308.0
2015-10-23,bitcoin,273.65,278.68,273.54,276.5,29442500.0,4080023363.0
2015-10-24,bitcoin,276.5,281.71,276.5,281.65,25942400.0,4157184875.0
2015-10-25,bitcoin,281.45,294.06,281.45,283.68,45717100.0,4188180600.0
2015-10-26,bitcoin,283.63,285.3,280.51,285.3,32108800.0,4213260473.0
2015-10-27,bitcoin,285.18,296.21,285.01,293.79,46331800.0,4339689442.0
2015-10-28,bitcoin,293.7,306.33,293.7,304.62,50808100.0,4500730950.0
2015-10-29,bitcoin,304.32,318.17,301.82,313.86,64495900.0,4638392428.0
2015-10-30,bitcoin,313.94,334.17,313.94,328.02,78305000.0,4849062146.0
2015-10-31,bitcoin,328.51,332.78,309.25,314.17,48598100.0,4645486246.0
2015-11-01,bitcoin,315.01,327.47,311.88,325.43,37001100.0,4813287206.0
2015-11-02,bitcoin,325.94,365.36,323.21,361.19,101918000.0,5343556482.0
2015-11-03,bitcoin,361.87,417.9,357.65,403.42,206162000.0,5969855535.0
2015-11-04,bitcoin,403.66,495.56,380.55,411.56,263900000.0,6092006971.0
2015-11-05,bitcoin,408.08,447.56,374.58,386.35,151824992.0,5720251077.0
2015-11-06,bitcoin,388.05,395.84,354.02,374.47,122687000.0,5545657295.0
2015-11-07,bitcoin,374.27,390.59,372.43,386.48,56625100.0,5725035162.0
2015-11-08,bitcoin,384.28,389.89,368.7,373.37,51817600.0,5532072311.0
2015-11-09,bitcoin,374.32,385.28,362.89,380.26,68224400.0,5635560843.0
2015-11-10,bitcoin,379.98,381.39,329.11,336.82,95797904.0,4993021697.0
2015-11-11,bitcoin,339.82,340.58,301.0,311.08,107070000.0,4612831323.0
2015-11-12,bitcoin,314.08,345.08,313.36,338.15,78477800.0,5015563456.0
2015-11-13,bitcoin,338.5,340.91,326.08,336.75,52003000.0,4996160115.0
2015-11-14,bitcoin,336.62,338.18,329.97,332.91,38612000.0,4940266781.0
2015-11-15,bitcoin,333.05,334.66,317.49,320.17,44213100.0,4752464063.0
2015-11-16,bitcoin,319.73,331.63,315.9,330.75,47980100.0,4911040461.0
2015-11-17,bitcoin,330.36,338.35,329.61,335.09,51001600.0,4976765824.0
2015-11-18,bitcoin,334.59,336.53,330.64,334.59,43783800.0,4970560298.0
2015-11-19,bitcoin,334.68,335.33,325.27,326.15,45011100.0,4846272452.0
2015-11-20,bitcoin,326.41,326.47,312.22,322.02,53152900.0,4786301542.0
2015-11-21,bitcoin,322.09,328.16,319.6,326.93,28200500.0,4860628038.0
2015-11-22,bitcoin,326.98,327.01,321.26,324.54,23439400.0,4826466938.0
2015-11-23,bitcoin,324.35,325.12,321.29,323.05,27478900.0,4805632296.0
2015-11-24,bitcoin,323.01,323.06,318.12,320.05,29362600.0,4762244474.0
2015-11-25,bitcoin,320.05,329.13,316.77,328.21,41666900.0,4884886822.0
2015-11-26,bitcoin,328.3,366.76,328.23,352.68,106105000.0,5250750575.0
2015-11-27,bitcoin,351.86,363.59,347.87,358.04,55179100.0,5331719786.0
2015-11-28,bitcoin,357.14,359.54,352.17,357.38,36816600.0,5323252537.0
2015-11-29,bitcoin,357.47,371.94,355.67,371.29,40409300.0,5531872177.0
2015-11-30,bitcoin,371.44,382.36,370.38,377.32,71701600.0,5623195997.0
2015-12-01,bitcoin,377.41,378.93,356.56,362.49,60452200.0,5403653927.0
2015-12-02,bitcoin,361.85,362.23,349.46,359.19,54160500.0,5355891235.0
2015-12-03,bitcoin,359.33,370.27,357.41,361.05,50714900.0,5384892776.0
2015-12-04,bitcoin,361.26,363.52,355.76,363.18,35784100.0,5418154665.0
2015-12-05,bitcoin,363.72,389.79,363.23,388.95,66282200.0,5804247032.0
2015-12-06,bitcoin,389.55,402.81,387.09,388.78,77762000.0,5803305524.0
2015-12-07,bitcoin,389.98,399.97,385.41,395.54,63455800.0,5905560136.0
2015-12-08,bitcoin,395.75,415.56,389.95,415.56,57801400.0,6206381460.0
2015-12-09,bitcoin,414.44,423.12,406.29,417.56,90917200.0,6238015413.0
2015-12-10,bitcoin,417.99,419.51,411.55,415.48,52138900.0,6209105142.0
2015-12-11,bitcoin,415.28,451.94,415.28,451.94,110944000.0,6755795193.0
2015-12-12,bitcoin,452.33,469.1,410.74,435.0,131969000.0,6504325267.0
2015-12-13,bitcoin,431.66,441.68,426.27,433.76,55050600.0,6487293999.0
2015-12-14,bitcoin,433.27,447.14,430.46,444.18,130496000.0,6645395797.0
2015-12-15,bitcoin,443.88,465.32,443.88,465.32,83121104.0,6963784692.0
2015-12-16,bitcoin,465.21,465.21,443.85,454.93,107944000.0,6810202753.0
2015-12-17,bitcoin,454.78,457.86,448.86,456.08,47978400.0,6829095335.0
2015-12-18,bitcoin,455.85,465.18,454.94,463.62,60220100.0,6943912954.0
2015-12-19,bitcoin,463.55,465.58,456.77,462.32,47892700.0,6926346391.0
2015-12-20,bitcoin,462.23,462.64,434.34,442.68,75409400.0,6633988873.0
2015-12-21,bitcoin,442.84,444.73,427.31,438.64,77639696.0,6574990256.0
2015-12-22,bitcoin,437.44,443.69,435.52,436.57,50840400.0,6545633139.0
2015-12-23,bitcoin,436.72,444.53,436.62,442.4,47161400.0,6634776277.0
2015-12-24,bitcoin,443.09,458.46,443.08,454.98,57157200.0,6825070740.0
2015-12-25,bitcoin,454.86,458.3,452.08,455.65,39078500.0,6836936569.0
2015-12-26,bitcoin,455.76,457.49,405.76,417.27,116166000.0,6262844602.0
2015-12-27,bitcoin,416.51,424.01,408.88,422.82,53591200.0,6348296234.0
2015-12-28,bitcoin,423.34,429.77,418.48,422.28,49638600.0,6341733237.0
2015-12-29,bitcoin,422.1,432.98,420.63,432.98,51596500.0,6504194854.0
2015-12-30,bitcoin,433.3,434.39,422.08,426.62,46889400.0,6410381455.0
2015-12-31,bitcoin,425.88,432.92,418.73,430.57,45996600.0,6471217491.0
2016-01-01,bitcoin,430.72,436.25,427.52,434.33,36278900.0,6529299589.0
2016-01-02,bitcoin,434.62,436.06,431.87,433.44,30096600.0,6517390487.0
2016-01-03,bitcoin,433.58,433.74,424.71,430.01,39633800.0,6467429942.0
2016-01-04,bitcoin,430.06,434.52,429.08,433.09,38477500.0,6515713340.0
2016-01-05,bitcoin,433.07,434.18,429.68,431.96,34522600.0,6500393256.0
2016-01-06,bitcoin,431.86,431.86,426.34,429.11,34042500.0,6458942098.0
2016-01-07,bitcoin,430.01,458.77,429.08,458.05,87562200.0,6896279078.0
2016-01-08,bitcoin,457.54,462.93,447.94,453.23,56993000.0,6825700454.0
2016-01-09,bitcoin,453.38,454.64,446.89,447.61,32278000.0,6742767343.0
2016-01-10,bitcoin,448.24,448.31,440.35,447.99,35995900.0,6750440386.0
2016-01-11,bitcoin,448.7,450.66,443.86,448.43,40450000.0,6758931030.0
2016-01-12,bitcoin,448.18,448.18,435.69,435.69,115607000.0,6568800100.0
2016-01-13,bitcoin,434.67,435.19,424.44,432.37,173888000.0,6520360056.0
2016-01-14,bitcoin,432.29,433.32,427.85,430.31,43945500.0,6490638885.0
2016-01-15,bitcoin,430.26,430.26,364.33,364.33,153351008.0,5496598039.0
2016-01-16,bitcoin,365.07,390.56,354.91,387.54,120352000.0,5848063566.0
2016-01-17,bitcoin,387.15,390.96,380.09,382.3,45319600.0,5770478451.0
2016-01-18,bitcoin,381.73,388.1,376.67,387.17,54403900.0,5845656048.0
2016-01-19,bitcoin,387.03,387.73,378.97,380.15,46819800.0,5740934168.0
2016-01-20,bitcoin,379.74,425.27,376.6,420.23,121720000.0,6347836794.0
2016-01-21,bitcoin,419.63,422.88,406.3,410.26,68338000.0,6198658815.0
2016-01-22,bitcoin,409.75,410.41,375.28,382.49,91546600.0,5780764155.0
2016-01-23,bitcoin,382.43,394.54,381.98,387.49,56247400.0,5858059876.0
2016-01-24,bitcoin,388.1,405.48,387.51,402.97,54824800.0,6093787908.0
2016-01-25,bitcoin,402.32,402.32,388.55,391.73,59062400.0,5925345408.0
2016-01-26,bitcoin,392.0,397.77,390.58,392.15,58147000.0,5933372928.0
2016-01-27,bitcoin,392.44,396.84,391.78,394.97,47424400.0,5977545745.0
2016-01-28,bitcoin,395.15,395.5,379.73,380.29,59247900.0,5756710303.0
2016-01-29,bitcoin,380.11,384.38,365.45,379.47,86125296.0,5745985821.0
2016-01-30,bitcoin,378.86,380.92,376.49,378.26,30284400.0,5729296096.0
2016-01-31,bitcoin,378.29,380.35,367.83,368.77,37894300.0,5587253351.0
2016-02-01,bitcoin,369.35,378.07,367.96,373.06,51656700.0,5653747618.0
2016-02-02,bitcoin,372.92,375.88,372.92,374.45,40378700.0,5676528707.0
2016-02-03,bitcoin,374.65,374.95,368.05,369.95,45933400.0,5609971377.0
2016-02-04,bitcoin,370.17,391.61,369.99,389.59,69285504.0,5909517630.0
2016-02-05,bitcoin,388.9,391.09,385.57,386.55,43825000.0,5865136968.0
2016-02-06,bitcoin,386.59,386.63,372.39,376.52,49249300.0,5714879155.0
2016-02-07,bitcoin,376.51,380.87,374.9,376.62,37076300.0,5718023735.0
2016-02-08,bitcoin,376.76,379.88,373.33,373.45,47671100.0,5671240831.0
2016-02-09,bitcoin,373.42,377.25,372.9,376.03,55318500.0,5712106127.0
2016-02-10,bitcoin,376.15,385.48,375.78,381.65,85130896.0,5799042060.0
2016-02-11,bitcoin,382.11,383.13,376.4,379.65,74375600.0,5770550973.0
2016-02-12,bitcoin,379.69,384.95,379.6,384.26,67042800.0,5842238586.0
2016-02-13,bitcoin,384.64,391.86,384.64,391.86,61911700.0,5959279526.0
2016-02-14,bitcoin,392.93,407.23,392.93,407.23,74469800.0,6194711495.0
2016-02-15,bitcoin,407.57,410.38,397.75,400.18,74070496.0,6089064891.0
